cdc_campus	denominator	BothAlllevelstoDidNotMeet_1	BothAlllevelstoApproaches1	BothAlllevelstoMeets_1	BothAlllevelstoMasters_NA	year_growth_num	year_growth_rate
227901047	1539	67	168	236	447	918	0.596491228070175
227901051	868	87	144	90	77	398	0.45852534562212
227901052	2492	80	234	333	751	1398	0.56099518459069
227901053	1086	162	182	115	76	535	0.492633517495396
227901054	1503	130	273	217	158	778	0.517631403858949
227901055	929	100	131	115	91	437	0.470398277717976
227901057	1246	85	214	197	195	691	0.554574638844302
227901058	1001	149	137	71	49	406	0.405594405594406
227901059	1893	71	227	290	522	1110	0.586370839936609
227901060	2297	79	248	322	776	1425	0.620374401393122
227901061	1613	138	260	190	202	790	0.489770613763174
227901062	2447	16	118	388	1150	1672	0.68328565590519
227901064	696	82	133	104	89	408	0.586206896551724
227901065	611	69	126	84	47	326	0.533551554828151
227901101	223	17	54	39	39	149	0.668161434977579
227901102	121	18	26	12	14	70	0.578512396694215
227901103	367	6	28	34	153	221	0.602179836512262
227901104	226	8	35	24	102	169	0.747787610619469
227901105	151	11	36	17	33	97	0.642384105960265
227901106	200	14	21	21	72	128	0.64
227901107	364	19	38	39	181	277	0.760989010989011
227901108	119	6	23	17	27	73	0.613445378151261
227901109	100	11	24	9	23	67	0.67
227901110	288	7	11	16	132	166	0.576388888888889
227901111	96	12	17	8	27	64	0.666666666666667
227901112	454	4	34	56	271	365	0.803964757709251
227901113	201	24	30	24	41	119	0.592039800995025
227901114	160	10	37	31	30	108	0.675
227901116	197	22	58	22	27	129	0.654822335025381
227901117	343	3	14	38	183	238	0.693877551020408
227901118	213	30	58	29	18	135	0.633802816901408
227901119	428	8	29	50	213	300	0.700934579439252
227901120	136	12	20	29	27	88	0.647058823529412
227901121	292	8	23	32	149	212	0.726027397260274
227901122	269	16	27	26	94	163	0.605947955390335
227901123	253	6	25	34	86	151	0.596837944664032
227901124	112	16	20	18	26	80	0.714285714285714
227901125	110	17	32	24	10	83	0.754545454545455
227901126	127	1	25	15	22	63	0.496062992125984
227901127	137	14	22	24	26	86	0.627737226277372
227901128	179	10	21	14	59	104	0.581005586592179
227901129	170	27	26	9	26	88	0.517647058823529
227901130	242	33	54	33	44	164	0.677685950413223
227901132	87	2	20	19	25	66	0.758620689655172
227901133	159	10	20	19	52	101	0.635220125786163
227901136	171	20	36	20	34	110	0.64327485380117
227901138	442	27	71	67	174	339	0.766968325791855
227901139	47	7	12	4	10	33	0.702127659574468
227901140	271	20	62	34	89	205	0.756457564575646
227901141	267	32	61	33	33	159	0.595505617977528
227901143	561	46	78	61	200	385	0.686274509803922
227901144	246	14	45	40	63	162	0.658536585365854
227901145	156	9	37	24	41	111	0.711538461538462
227901146	367	4	58	62	171	295	0.803814713896458
227901147	418	32	83	56	95	266	0.636363636363636
227901148	515	44	79	49	165	337	0.654368932038835
227901149	202	31	43	12	20	106	0.524752475247525
227901150	100	4	16	19	31	70	0.7
227901151	214	23	48	31	49	151	0.705607476635514
227901152	291	45	75	37	57	214	0.735395189003436
227901154	496	17	38	61	276	392	0.790322580645161
227901155	593	16	51	66	330	463	0.780775716694772
227901156	243	25	58	29	40	152	0.625514403292181
227901157	84	9	19	13	14	55	0.654761904761905
227901158	211	32	39	27	52	150	0.710900473933649
227901159	327	5	39	64	144	252	0.770642201834862
227901160	208	22	33	44	36	135	0.649038461538462
227901161	223	12	39	33	46	130	0.582959641255605
227901162	315	43	85	46	32	206	0.653968253968254
227901163	378	28	57	65	105	255	0.674603174603175
227901164	218	20	44	39	33	136	0.623853211009174
227901165	218	12	39	37	48	136	0.623853211009174
227901166	226	30	34	33	42	139	0.615044247787611
227901168	274	28	86	31	39	184	0.671532846715328
227901170	284	13	50	38	106	207	0.72887323943662
227901171	218	16	40	28	47	131	0.600917431192661
227901172	296	38	50	43	77	208	0.702702702702703
227901173	334	32	62	49	70	213	0.637724550898204
227901174	258	28	64	35	34	161	0.624031007751938
227901175	210	12	43	59	24	138	0.657142857142857
227901176	234	16	39	22	31	108	0.461538461538462
227901178	265	26	59	62	43	190	0.716981132075472
227901179	365	29	30	32	151	242	0.663013698630137
227901180	699	2	25	64	448	539	0.771101573676681
227901181	507	14	40	60	282	396	0.781065088757396
227901182	644	11	70	97	285	463	0.718944099378882
227901183	479	17	45	51	213	326	0.680584551148225
227901184	548	3	31	53	323	410	0.748175182481752
227901185	615	13	120	130	219	482	0.783739837398374
227901186	241	18	35	53	73	179	0.742738589211618
227901187	490	13	50	57	216	336	0.685714285714286
227901188	273	13	50	48	58	169	0.619047619047619
227901189	297	30	64	46	55	195	0.656565656565657
227901190	348	47	76	49	77	249	0.71551724137931
227901193	150	25	33	22	25	105	0.7
227901251	7	0	0	5	1	6	0.857142857142857
227904001	784	30	31	206	145	412	0.525510204081633
227904003	582	40	28	140	67	275	0.472508591065292
227904004	761	21	23	280	211	535	0.703022339027595
227904005	644	25	31	180	85	321	0.498447204968944
227904041	1839	130	253	231	368	982	0.533985861881457
227904042	1292	123	243	178	189	733	0.56733746130031
227904043	1665	62	270	308	435	1075	0.645645645645646
227904045	1512	177	271	196	161	805	0.532407407407407
227904046	2035	53	203	305	746	1307	0.642260442260442
227904048	2070	86	253	340	520	1199	0.579227053140097
227904101	312	18	57	54	107	236	0.756410256410256
227904102	218	12	43	42	78	175	0.802752293577982
227904103	302	27	44	35	49	155	0.513245033112583
227904104	265	29	45	33	40	147	0.554716981132075
227904105	643	78	151	79	102	410	0.637636080870918
227904106	529	32	103	69	180	384	0.725897920604915
227904107	247	22	65	48	61	196	0.793522267206478
227904108	288	15	54	31	80	180	0.625
227904109	355	31	72	51	75	229	0.645070422535211
227904111	201	21	45	24	35	125	0.621890547263682
227904112	512	9	46	68	287	410	0.80078125
227904114	323	23	55	54	86	218	0.674922600619195
227904115	516	7	50	86	253	396	0.767441860465116
227904116	388	15	36	49	179	279	0.719072164948454
227904117	221	16	26	36	65	143	0.647058823529412
227904118	384	10	40	56	137	243	0.6328125
227904119	357	15	67	61	89	232	0.649859943977591
227904120	414	27	66	53	110	256	0.618357487922705
227904121	454	25	70	70	167	332	0.731277533039648
227907001	780	86	77	203	71	437	0.56025641025641
227907002	1	0	0	1	0	1	1
227907004	196	4	15	59	44	122	0.622448979591837
227907041	1388	199	296	165	108	768	0.553314121037464
227907042	1284	165	242	169	152	728	0.566978193146417
227907043	1320	114	188	138	250	690	0.522727272727273
227907101	169	17	37	19	35	108	0.63905325443787
227907102	284	41	55	56	93	245	0.862676056338028
227907104	256	29	66	50	51	196	0.765625
227907105	293	26	53	61	80	220	0.750853242320819
227907106	337	47	85	45	62	239	0.70919881305638
227907107	256	31	45	38	55	169	0.66015625
227907108	321	26	59	45	87	217	0.67601246105919
227907109	378	32	51	51	102	236	0.624338624338624
227907111	260	15	52	42	88	197	0.757692307692308
227909001	867	3	11	283	298	595	0.686274509803922
227909041	1932	20	68	260	1111	1459	0.755175983436853
227909042	1683	15	69	190	961	1235	0.733808674985146
227909101	429	9	42	52	232	335	0.780885780885781
227909102	358	3	18	55	213	289	0.807262569832402
227909103	336	13	31	37	146	227	0.675595238095238
227909104	372	1	19	38	262	320	0.860215053763441
227909105	331	5	26	27	199	257	0.776435045317221
227909106	452	1	26	59	255	341	0.754424778761062
227910001	1294	110	93	325	169	697	0.538639876352396
227910002	4	2	0	0	0	2	0.5
227910041	1624	183	311	237	199	930	0.572660098522167
227910042	1463	201	265	208	159	833	0.569377990430622
227910043	1532	184	282	199	154	819	0.534595300261097
227910101	436	50	90	29	58	227	0.520642201834862
227910106	291	24	57	46	78	205	0.70446735395189
227910107	321	49	82	33	48	212	0.660436137071651
227910108	260	44	68	24	28	164	0.630769230769231
227910109	306	55	69	36	39	199	0.650326797385621
227910110	404	54	93	35	61	243	0.601485148514851
227910111	363	45	88	36	40	209	0.575757575757576
227910112	401	50	85	48	55	238	0.593516209476309
227910113	377	54	93	51	53	251	0.6657824933687
227912001	182	2	13	64	27	106	0.582417582417582
227912041	679	26	86	124	157	393	0.57879234167894
227912102	450	18	56	48	153	275	0.611111111111111
227913001	1226	24	24	385	319	752	0.613376835236542
227913041	2770	39	186	313	1096	1634	0.589891696750902
227913042	2026	41	156	289	903	1389	0.685587364264561
227913101	528	33	100	61	186	380	0.71969696969697
227913102	456	7	31	64	256	358	0.785087719298246
227913103	473	15	41	53	228	337	0.712473572938689
227913104	418	1	18	46	240	305	0.729665071770335
227913105	576	15	62	81	289	447	0.776041666666667
227913106	543	13	42	45	255	355	0.65377532228361
228901001	419	32	67	89	88	276	0.658711217183771
228901102	194	12	31	35	43	121	0.623711340206186
228903001	140	15	13	39	7	74	0.528571428571429
228903041	530	70	111	73	48	302	0.569811320754717
228903103	283	54	66	35	41	196	0.692579505300353
228904001	110	6	20	22	17	65	0.590909090909091
228905001	63	7	12	14	8	41	0.650793650793651
228905101	86	8	19	14	16	57	0.662790697674419
229901001	173	6	25	51	36	118	0.682080924855491
229901101	182	11	28	17	39	95	0.521978021978022
229903001	162	2	2	41	37	82	0.506172839506173
229903041	578	70	105	78	74	327	0.565743944636678
229903103	332	45	60	48	61	214	0.644578313253012
229904001	142	8	9	46	20	83	0.584507042253521
229904041	536	31	124	111	102	368	0.686567164179104
229904101	112	3	24	16	19	62	0.553571428571429
229904103	252	24	59	48	51	182	0.722222222222222
229905001	187	20	43	26	15	104	0.556149732620321
229905101	106	19	31	4	6	60	0.566037735849057
229906001	112	12	15	8	13	48	0.428571428571429
229906101	76	3	18	6	8	35	0.460526315789474
230901001	81	2	3	18	7	30	0.37037037037037
230901041	254	14	46	42	57	159	0.625984251968504
230901101	184	8	33	30	62	133	0.722826086956522
230902002	309	23	26	86	89	224	0.724919093851133
230902041	681	56	151	165	160	532	0.781204111600587
230902102	347	39	40	32	80	191	0.550432276657061
230902103	667	60	129	90	138	417	0.625187406296852
230903001	107	6	5	39	17	67	0.626168224299065
230903041	410	33	87	52	59	231	0.563414634146341
230903102	266	19	49	35	68	171	0.642857142857143
230904001	166	12	24	31	24	91	0.548192771084337
230904101	114	10	24	16	12	62	0.543859649122807
230905001	157	2	8	39	24	73	0.464968152866242
230905041	474	30	80	72	75	257	0.542194092827004
230905102	296	8	45	55	95	203	0.685810810810811
230906001	129	3	12	46	22	83	0.643410852713178
230906041	490	37	93	75	85	290	0.591836734693878
230906102	296	11	43	47	111	212	0.716216216216216
230908001	110	2	3	39	47	91	0.827272727272727
230908041	246	8	38	47	79	172	0.699186991869919
230908101	327	7	37	43	93	180	0.55045871559633
231901001	73	1	5	21	8	35	0.479452054794521
231901041	277	24	84	53	27	188	0.67870036101083
231901102	94	8	11	11	15	45	0.478723404255319
231902001	159	14	18	46	14	92	0.578616352201258
231902102	68	6	10	8	16	40	0.588235294117647
232901001	340	2	31	38	145	216	0.635294117647059
232902001	73	7	7	15	3	32	0.438356164383562
232902041	192	14	33	29	18	94	0.489583333333333
232902101	118	16	38	11	5	70	0.593220338983051
232903001	451	40	44	104	24	212	0.470066518847007
232903044	1129	160	225	146	147	678	0.600531443755536
232903103	595	85	111	60	63	319	0.536134453781513
232903108	94	21	24	2	3	50	0.531914893617021
232903110	1112	122	257	139	156	674	0.606115107913669
232904001	168	14	25	29	47	115	0.68452380952381
233901001	957	18	74	301	141	534	0.557993730407524
233901004	57	0	9	28	15	52	0.912280701754386
233901005	212	3	8	83	76	170	0.80188679245283
233901043	2694	285	538	407	454	1684	0.625092798812175
233901102	402	51	88	56	87	282	0.701492537313433
233901103	426	71	101	55	64	291	0.683098591549296
233901104	1306	39	204	199	266	708	0.542113323124043
233901106	382	33	80	67	96	276	0.722513089005236
233901110	441	35	84	67	115	301	0.682539682539683
233901111	328	30	83	71	59	243	0.740853658536585
233901112	419	51	117	39	76	283	0.675417661097852
233901113	483	54	118	62	104	338	0.699792960662526
233901114	38	1	2	3	16	22	0.578947368421053
233903001	193	6	21	26	73	126	0.652849740932642
234801001	26	2	3	1	0	6	0.230769230769231
234902001	262	6	9	94	78	187	0.713740458015267
234902041	988	36	109	181	271	597	0.604251012145749
234902102	617	32	90	87	186	395	0.640194489465154
234903001	119	2	2	50	18	72	0.605042016806723
234903041	477	16	78	94	116	304	0.637316561844864
234903042	251	16	40	42	70	168	0.669322709163347
234904001	129	8	4	40	6	58	0.449612403100775
234904041	414	41	69	72	53	235	0.567632850241546
234904102	286	29	71	46	56	202	0.706293706293706
234905001	177	7	26	40	40	113	0.638418079096045
234905101	224	5	24	32	72	133	0.59375
234906001	312	16	21	91	34	162	0.519230769230769
234906041	647	55	123	99	153	430	0.664605873261206
234906104	1008	42	156	151	310	659	0.653769841269841
234907002	292	22	25	67	37	151	0.517123287671233
234907041	755	49	133	102	121	405	0.536423841059603
234907042	735	71	123	155	153	502	0.682993197278912
234907101	381	50	60	49	88	247	0.648293963254593
234909001	41	2	2	13	11	28	0.682926829268293
234909041	167	10	39	31	24	104	0.622754491017964
234909101	118	19	22	17	11	69	0.584745762711864
235901001	110	12	4	28	9	53	0.481818181818182
235901041	368	42	70	32	41	185	0.502717391304348
235901101	236	50	49	18	31	148	0.627118644067797
235902006	36	7	0	5	0	12	0.333333333333333
235902013	660	55	52	163	51	321	0.486363636363636
235902014	548	50	48	125	31	254	0.463503649635036
235902041	1387	170	258	155	115	698	0.503244412400865
235902042	1186	145	218	155	118	636	0.536256323777403
235902043	1626	120	297	241	298	956	0.587945879458795
235902044	1517	121	238	208	291	858	0.565589980224127
235902101	286	14	55	38	85	192	0.671328671328671
235902102	246	38	65	30	40	173	0.703252032520325
235902103	210	35	45	20	26	126	0.6
235902104	72	6	8	11	12	37	0.513888888888889
235902105	248	32	57	29	53	171	0.689516129032258
235902106	184	36	31	12	23	102	0.554347826086957
235902108	226	50	43	23	24	140	0.619469026548673
235902110	272	42	66	38	42	188	0.691176470588235
235902111	249	38	58	29	31	156	0.626506024096386
235902112	301	50	62	32	37	181	0.601328903654485
235902114	356	6	57	50	151	264	0.741573033707865
235902115	68	4	17	10	9	40	0.588235294117647
235902117	150	10	33	15	54	112	0.746666666666667
235902118	356	39	66	42	86	233	0.654494382022472
235902123	332	47	82	38	65	232	0.698795180722892
235902125	307	40	78	32	43	193	0.628664495114006
235902126	346	49	86	49	70	254	0.734104046242775
235904101	70	1	10	13	20	44	0.628571428571429
236801001	5	1	0	0	0	1	0.2
236802101	58	2	7	12	23	44	0.758620689655172
236901002	133	7	6	44	11	68	0.511278195488722
236901042	425	20	58	62	98	238	0.56
236901101	293	7	47	44	97	195	0.665529010238908
236902002	642	72	45	148	43	308	0.479750778816199
236902008	483	3	9	112	46	170	0.351966873706004
236902041	1740	253	306	158	166	883	0.507471264367816
236902042	1618	241	357	280	266	1144	0.707045735475896
236902048	1648	32	181	199	327	739	0.448422330097087
236902101	215	40	28	22	29	119	0.553488372093023
236902103	180	29	30	22	19	100	0.555555555555556
236902104	277	25	35	26	49	135	0.487364620938628
236902106	212	32	36	26	49	143	0.674528301886792
236902108	488	29	43	49	110	231	0.473360655737705
237902001	158	11	16	25	12	64	0.405063291139241
237902041	626	88	134	73	64	359	0.573482428115016
237902101	380	101	62	24	38	225	0.592105263157895
237904002	809	45	53	273	116	487	0.601977750309023
237904041	1530	81	251	312	322	966	0.631372549019608
237904043	1721	83	265	336	330	1014	0.589192330040674
237904101	454	27	91	47	128	293	0.645374449339207
237904102	452	46	88	66	106	306	0.676991150442478
237904104	372	33	86	49	88	256	0.688172043010753
237904106	498	17	96	92	171	376	0.755020080321285
237904107	483	21	93	77	147	338	0.699792960662526
237905002	277	34	25	69	29	157	0.566787003610108
237905041	892	132	171	133	76	512	0.573991031390135
237905105	686	109	152	98	105	464	0.676384839650146
238902001	264	20	19	35	2	76	0.287878787878788
238902002	1	1	0	0	0	1	1
238902041	621	73	177	135	79	464	0.747181964573269
238902107	1037	101	203	100	103	507	0.488910318225651
238904001	138	19	24	17	10	70	0.507246376811594
239901001	636	28	27	184	138	377	0.592767295597484
239901041	1391	70	228	214	387	899	0.646297627606039
239901042	1402	127	243	304	357	1031	0.735378031383737
239901101	174	18	23	16	48	105	0.603448275862069
239901102	222	13	26	18	37	94	0.423423423423423
239901103	254	14	40	48	77	179	0.704724409448819
239903001	174	17	42	26	33	118	0.67816091954023
239903101	190	6	29	20	39	94	0.494736842105263
240801001	4	0	0	2	0	2	0.5
240801002	7	0	1	2	0	3	0.428571428571429
240901001	916	115	80	236	141	572	0.624454148471616
240901002	1008	70	57	246	164	537	0.532738095238095
240901003	726	81	47	142	98	368	0.506887052341598
240901008	154	0	1	50	47	98	0.636363636363636
240901041	2151	176	415	455	335	1381	0.642026964202696
240901042	2584	190	421	371	426	1408	0.544891640866873
240901043	2477	223	379	384	396	1382	0.557932983447719
