sln	cdc	campus_name	item	responses_n	CampusPercentPositiveS2019	DistrictScaleScoreMean	DistrictScaleScorePercentile	DistrictQuintileScore	GroupRank	FeederPatternPercentPositive	MagnetPercentPositive	DistrictPercentPositive	CampusPercentPositiveF2018	CampusPercentPositiveS2018	CampusPercentPositiveF2017	CampusPercentPositiveS2017	CampusPercentPositiveF2016	CampusPercentPositiveS2016	CampusPercentPositiveF2015	CampusPercentPositiveS2015	CampusPercentPositiveF2014	CampusPercentPositiveS2014	CampusPercentPositiveF2013	CampusPercentPositiveS2013	CampusPercentPositiveF2012
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teacher-PrincipalTrust	NULL	93.8271604938272	4.58823529411765	86.4464729177174	5	21	78.4786641929499	81.2095032397408	72.2094200621487	83.265306122449	77.0334928229665	88.1632653061225	98.1203007518797	98.8679245283019	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teachersatthisschoolacceptnothinglessfromstudentsthantheirfulleffort.	39	94.8717948717949	NULL	NULL	NULL	NULL	85.5555555555556	91.1637931034483	81.1948265243277	82.5	85.7142857142857	95.1219512195122	93.4782608695652	93.4782608695652	88.5714285714286	92.1052631578947	88.1	92.3	60.9	85.7	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teachersatthisschooldonotletstudentsgiveupwhentheirclassworkbecomeschallenging.	39	84.6153846153846	NULL	NULL	NULL	NULL	86.8518518518518	93.304535637149	83.1052577425661	82.5	85.7142857142857	92.5	93.4782608695652	95.6521739130435	84.2105263157895	94.8717948717949	92.9	92.3	73.9	85.7	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teachersatthisschoolgivestudentsfeedbacktohelpthemunderstandhowtoimprove.	39	97.4358974358974	NULL	NULL	NULL	NULL	93.2960893854749	94.1176470588235	88.8453608247423	85	94.2857142857143	92.6829268292683	93.4782608695652	97.8260869565217	89.4736842105263	92.3076923076923	90.5	92.3	78.3	80	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teachersatthisschoolrespectthosecolleagueswhoareexpertsattheircraft.	35	91.4285714285714	NULL	NULL	NULL	NULL	89.4168466522678	90.3307888040712	84.2368742368742	85.7142857142857	80	85.7142857142857	94.7368421052632	92.1052631578947	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teachersexpectmoststudentsinthisschooltogotocollege.	39	84.6153846153846	NULL	NULL	NULL	NULL	82.5925925925926	98.7068965517241	81.5665368054132	87.5	82.8571428571429	85.3658536585366	95.6521739130435	89.1304347826087	84.2105263157895	87.1794871794872	90.5	89.7	60.9	74.3	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teachersinthisschoolfeelthatitisapartoftheirjobtopreparestudentstosucceedincollege.	39	87.1794871794872	NULL	NULL	NULL	NULL	89.4052044609665	96.1206896551724	86.289825282631	90	85.7142857142857	97.5609756097561	95.6521739130435	84.7826086956522	83.7837837837838	92.3076923076923	92.9	94.7	69.6	82.9	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teachersinthisschooltrusteachother	35	74.2857142857143	NULL	NULL	NULL	NULL	79.0496760259179	77.5818639798489	71.4755696356769	77.1428571428572	73.3333333333333	80	94.7368421052632	84.2105263157895	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teachersrespectotherteacherswhotaketheleadinschoolimprovementefforts.	35	94.2857142857143	NULL	NULL	NULL	NULL	88.1209503239741	86.8020304568528	80.8175716900549	82.8571428571429	76.6666666666667	91.4285714285714	92.1052631578947	92.1052631578947	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Teacher-TeacherTrust	NULL	85	4.3	72.6037078817456	4	53	84.4864864864865	83.5547122074636	77.5043454395755	78.5714285714286	77.5	86.4285714285714	93.4210526315789	87.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	"ThecampusIworkinisclean,safeandfreeofphysicalhazards."	57	92.9824561403509	NULL	NULL	NULL	NULL	85.8490566037736	86.6779089376054	76.880413311047	93.6507936507936	94.7368421052632	96.7741935483871	96.4285714285714	100	88.5245901639344	98.2758620689655	87.5	93	87.5	92.3	94.3	98.1
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	TheinstructionalfeedbackIgethelpsmeimprovethequalityofmyinstruction.	35	94.2857142857143	NULL	NULL	NULL	NULL	80.5194805194805	78.894472361809	70.7937667397127	85.2941176470588	76.6666666666667	82.8571428571429	94.7368421052632	94.7368421052632	88.8888888888889	91.8918918918919	87.5	91.9	27.3	51.5	85.3	84.8
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Thekeyactionsmyschoolisworkingonthisyeararefocusedonwhatisbestforstudents.	58	96.551724137931	NULL	NULL	NULL	NULL	88.021534320323	89.9665551839465	82.0049860240236	84.375	85.7142857142857	95.1612903225807	98.2142857142857	95	95.0819672131148	96.6101694915254	89.1	94.8	50	82.7	88.7	90.6
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	ThePDsessionsatmyschoolthisyearhelpedmeimproveinstruction.	35	74.2857142857143	NULL	NULL	NULL	NULL	75.2711496746204	70.9273182957394	64.1578370478626	68.5714285714286	73.3333333333333	88.5714285714286	94.7368421052632	89.4736842105263	77.7777777777778	89.1891891891892	62.5	91.9	22.7	42.4	64.7	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Theprincipalatthisschoolisaneffectivemanagerwhomakestheschoolrunsmoothly	35	97.1428571428571	NULL	NULL	NULL	NULL	75.704989154013	79.5454545454545	69.1432068543452	91.4285714285714	83.3333333333333	91.4285714285714	97.3684210526316	97.3684210526316	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Theprincipalhasconfidenceintheexpertiseoftheteachers.	35	94.2857142857143	NULL	NULL	NULL	NULL	80.1295896328294	84.9246231155779	74.9816939223822	77.1428571428572	70	91.4285714285714	100	97.3684210526316	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	34	94.1176470588235	NULL	NULL	NULL	NULL	78.5249457700651	81.8181818181818	72.2392075333252	82.8571428571429	76.6666666666667	82.8571428571429	97.3684210526316	100	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Theprincipalplacestheneedsofchildrenaheadofpersonalandpoliticalinterests.	35	91.4285714285714	NULL	NULL	NULL	NULL	81.1279826464208	82.3232323232323	75.5599069881287	80	76.6666666666667	85.7142857142857	97.3684210526316	97.3684210526316	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Theprincipaltakesapersonalinterestintheprofessionaldevelopmentofteachers.	34	97.0588235294118	NULL	NULL	NULL	NULL	82.4675324675325	83.8790931989925	73.5775335775336	85.7142857142857	80	88.5714285714286	97.3684210526316	100	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	TheStudentAchievementGoalswillleadtosuccess.	56	96.4285714285714	NULL	NULL	NULL	NULL	87.027027027027	88.5860306643952	81.3822499619424	84.375	82.1428571428571	87.0967741935484	92.8571428571429	95	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
278	057905278	"LeonidesGonzalezCigarroa,M.D.ES"	Unrulystudentsarenotpermittedtodisruptthelearningenvironment.	58	89.6551724137931	NULL	NULL	NULL	NULL	68.5060565275909	78.8590604026846	60.3508505467801	84.375	80.7017543859649	91.9354838709677	60.7142857142857	81.6666666666667	54.0983606557377	72.4137931034483	59.4	79.3	21.9	64.7	81.1	79.2
279	057905279	JerryR.JunkinsES	BeliefsandPriorities	NULL	64.3923240938166	3.784200968523	14.6211111935361	1	138	70.6202209005947	87.4681933842239	79.1883622819353	62.3287671232877	73.0038022813688	79.9586776859504	77.292576419214	77.9690189328744	77.6923076923077	73.0357142857143	72	69.6	81.6	83.9	80.3	58.6
279	057905279	JerryR.JunkinsES	College-GoingCulture	NULL	80.2238805970149	4.11851851851852	31.0362467123088	2	129	78.0769230769231	94.818279956819	83.6301979858875	87.0292887029289	84.0425531914894	93.6842105263158	92.2178988326848	87.2131147540984	85.9848484848485	89.0579710144927	89.2	88.2	90.1	92.4	NULL	NULL
279	057905279	JerryR.JunkinsES	CultureofFeedbackandSupport	NULL	47.9638009049774	3.24864864864865	9.63817264755575	1	138	59.1749644381223	78.1589958158996	70.1126789158461	48.7309644670051	57.9399141630901	73.5042735042735	64.1860465116279	64.6825396825397	68.2539682539683	60.6060606060606	55.1	62	79	75.4	80.2	43
279	057905279	JerryR.JunkinsES	Disciplineisenforcedconsistentlyandeffectivelyatmycampus.	59	45.7627118644068	NULL	NULL	NULL	NULL	51.7615176151762	74.8322147651007	59.8618281202551	45.4545454545455	57.5757575757576	78.3333333333333	54.3859649122807	64.3835616438356	67.6923076923077	64.7058823529412	40	48.1	49.1	51.3	44	37.8
279	057905279	JerryR.JunkinsES	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	59	54.2372881355932	NULL	NULL	NULL	NULL	61.2903225806452	84.1402337228714	71.687608155895	50.9090909090909	66.6666666666667	68.8524590163934	68.9655172413793	70.2702702702703	68.75	69.1176470588235	55.6	47.2	55.4	59	64	42.2
279	057905279	JerryR.JunkinsES	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	59	54.2372881355932	NULL	NULL	NULL	NULL	60.1085481682497	79.6638655462185	68.836891286181	54.5454545454545	53.030303030303	68.3333333333333	70.1754385964912	57.5342465753425	65.625	51.4705882352941	60.4	57.4	68.4	71.8	60	NULL
279	057905279	JerryR.JunkinsES	IbelieveIworkinanenvironmentofsupportandrespect.	59	61.0169491525424	NULL	NULL	NULL	NULL	64.0434192672999	84.8484848484848	72.5085388994307	54.5454545454545	59.0909090909091	72.1311475409836	70.1754385964912	75.3424657534247	68.75	66.1764705882353	65.5	68.5	80.7	74.4	76	57.8
279	057905279	JerryR.JunkinsES	"IfIwereofferedacomparablepositionwithsimilarpayandbenefitsatanotherdistrict,IwouldstaywithDallasISD."	59	61.0169491525424	NULL	NULL	NULL	NULL	55.1020408163265	75.4621848739496	65.5224787363305	43.6363636363636	62.1212121212121	62.2950819672131	61.4035087719298	63.8888888888889	58.4615384615385	47.0588235294118	50.9	35.2	59.6	51.3	46	NULL
279	057905279	JerryR.JunkinsES	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	37	43.2432432432432	NULL	NULL	NULL	NULL	59.3147751605996	80.1507537688442	70.109756097561	48.4848484848485	66.6666666666667	82.051282051282	77.7777777777778	73.8095238095238	69.0476190476191	65.9090909090909	54.5	59	80	78.3	81.1	37.5
279	057905279	JerryR.JunkinsES	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	58	53.448275862069	NULL	NULL	NULL	NULL	65.1098901098901	83.448275862069	74.0124261716653	53.7037037037037	64.6153846153846	71.1864406779661	71.4285714285714	66.1971830985916	68.2539682539683	65.2173913043478	70.4	65.4	80.4	73.7	75.5	55.6
279	057905279	JerryR.JunkinsES	Instructioninthisschoolisfocusedonhelpingstudentsgetreadyforcollege.	45	73.3333333333333	NULL	NULL	NULL	NULL	74.113475177305	95.4838709677419	80.806733039105	70	72.3404255319149	91.6666666666667	93.0232558139535	78.4313725490196	84.0909090909091	82.2222222222222	88.2	82.9	91.9	91.7	NULL	NULL
279	057905279	JerryR.JunkinsES	"It’sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	37	40.5405405405405	NULL	NULL	NULL	NULL	58.7234042553191	77.3869346733668	68.6950146627566	45.4545454545455	48.7179487179487	66.6666666666667	54.2857142857143	55.8139534883721	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Itrusttheprincipalathisorherword.	37	40.5405405405405	NULL	NULL	NULL	NULL	59.5744680851064	78.5894206549118	71.2664714494876	42.4242424242424	48.7179487179487	64.1025641025641	60	65.1162790697674	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	36	58.3333333333333	NULL	NULL	NULL	NULL	67.948717948718	79.5969773299748	73.5032313132545	75.7575757575758	61.5384615384615	74.3589743589744	83.3333333333333	76.7441860465116	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Iunderstandmyroleinimplementingtheschool'skeyactions.	58	81.0344827586207	NULL	NULL	NULL	NULL	83.2205683355886	92.2558922558923	89.0475111413249	74.5454545454545	80.3030303030303	91.8032786885246	98.2456140350877	91.6666666666667	93.8461538461538	85.5072463768116	90.7	83.3	96.5	100	100	86.7
279	057905279	JerryR.JunkinsES	Iusuallylookforwardtoworkingeachdayatthisschool.	59	71.1864406779661	NULL	NULL	NULL	NULL	71.0990502035278	88.0872483221476	76.4272699665958	67.2727272727273	69.6969696969697	75.4098360655738	73.6842105263158	69.8630136986301	70.7692307692308	76.1194029850746	76.4	64.8	86	79.5	80	53.3
279	057905279	JerryR.JunkinsES	Iwouldrecommendthisschooltootherstoworkhere.	59	55.9322033898305	NULL	NULL	NULL	NULL	61.6847826086957	87.1021775544389	71.2270590019718	52.7272727272727	65.6716417910448	73.7704918032787	71.9298245614035	66.2162162162162	72.3076923076923	73.5294117647059	74.5	64.8	78.9	74.4	76	53.3
279	057905279	JerryR.JunkinsES	Iwouldrecommendthisschooltoparentsseekingaplacefortheirchild.	59	57.6271186440678	NULL	NULL	NULL	NULL	60.1902173913043	88.6097152428811	69.0331407722712	51.8518518518518	71.2121212121212	75.4098360655738	78.9473684210526	68.0555555555556	75	64.7058823529412	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Moraleatmyschoolhasimprovedthisyear.	58	50	NULL	NULL	NULL	NULL	52.1857923497268	72.2689075630252	60.745247148289	36.3636363636364	56.0606060606061	68.8524590163934	57.8947368421053	65.7534246575342	61.5384615384615	51.4705882352941	49.1	48.1	70.2	63.2	40	NULL
279	057905279	JerryR.JunkinsES	MycampuscurrentlybasesitsactionsontheDallasISDStudentAchievementGoals.	59	71.1864406779661	NULL	NULL	NULL	NULL	80.4613297150611	93.3786078098472	85.6665400683631	72.7272727272727	80.5970149253731	91.8032786885246	82.7586206896552	82.1917808219178	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Mycampusleadershiphelpsmeimprovethequalityofmyinstruction.	37	37.8378378378378	NULL	NULL	NULL	NULL	56.5957446808511	80.4020100502513	69.5265912133382	45.4545454545455	51.2820512820513	74.3589743589744	66.6666666666667	61.9047619047619	71.4285714285714	61.3636363636364	54.5	61.5	85.7	82.6	81.1	43.8
279	057905279	JerryR.JunkinsES	Mycampusleadershiphelpsmeunderstandrecentchangesintheschool’sfocus.	58	53.448275862069	NULL	NULL	NULL	NULL	65.7967032967033	82.9015544041451	75.0345675218928	53.7037037037037	67.6923076923077	70	67.8571428571429	70.4225352112676	69.8412698412698	65.2173913043478	66.7	69.2	78.6	76.3	77.6	57.8
279	057905279	JerryR.JunkinsES	Myschoolhasaneffectiveinstructionalleadershipteam.	37	35.1351351351351	NULL	NULL	NULL	NULL	56.1965811965812	78.391959798995	68.61216035092	42.4242424242424	51.2820512820513	66.6666666666667	63.8888888888889	64.2857142857143	59.5238095238095	62.7906976744186	54.5	55.3	80	78.3	81.1	NULL
279	057905279	JerryR.JunkinsES	Myteamexperienceswithcolleaguesthisyearhelpedmeimproveinstruction.	37	72.972972972973	NULL	NULL	NULL	NULL	71.2153518123667	80.2005012531328	77.4798927613941	71.875	76.9230769230769	84.6153846153846	80.5555555555556	80.9523809523809	78.5714285714286	70.4545454545455	78.8	74.4	77.1	82.6	81.1	NULL
279	057905279	JerryR.JunkinsES	"Overall,mycampusisheadedintherightdirection."	59	59.3220338983051	NULL	NULL	NULL	NULL	64.0816326530612	84.9152542372881	74.5636100312524	50.9090909090909	68.1818181818182	73.7704918032787	67.2413793103448	72.972972972973	75.3846153846154	72.0588235294118	67.3	66.7	84.2	82.1	66	55.6
279	057905279	JerryR.JunkinsES	"Overall,theDistrictisheadedintherightdirection.**"	59	77.9661016949153	NULL	NULL	NULL	NULL	66.304347826087	78.920741989882	73.5135135135135	70.9090909090909	69.6969696969697	77.0491803278689	68.9655172413793	72.6027397260274	70.7692307692308	52.9411764705882	49.1	35.2	47.4	56.4	NULL	NULL
279	057905279	JerryR.JunkinsES	PositiveCultureandEnvironment	NULL	58.9134125636672	3.42881355932203	19.0856620862255	1	132	59.9375084906942	81.6425932146456	68.1405310164652	53.1876138433515	64.2965204236006	73.6842105263158	68.1338028169014	67.3525377229081	68.2417582417583	62.8880718954248	58.4	55.8	68.6	65.5	66	56.3
279	057905279	JerryR.JunkinsES	Teacher-PrincipalTrust	NULL	43.0232558139535	2.86036036036036	1.70784975226121	1	144	60.0914634146341	81.2095032397408	72.2094200621487	40.8695652173913	50.1831501831502	68.2656826568266	61.4754098360656	63.5451505016722	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Teachersatthisschoolacceptnothinglessfromstudentsthantheirfulleffort.	44	81.8181818181818	NULL	NULL	NULL	NULL	74.1992882562278	91.1637931034483	81.1948265243277	90	87.2340425531915	91.6666666666667	90.6976744186046	88.2352941176471	79.5454545454545	86.9565217391304	88.2	90.2	89.2	91.7	NULL	NULL
279	057905279	JerryR.JunkinsES	Teachersatthisschooldonotletstudentsgiveupwhentheirclassworkbecomeschallenging.	45	75.5555555555556	NULL	NULL	NULL	NULL	76.9503546099291	93.304535637149	83.1052577425661	92.5	89.3617021276596	93.75	88.3720930232558	90.1960784313726	81.8181818181818	86.9565217391304	82.4	95.1	86.5	91.7	NULL	NULL
279	057905279	JerryR.JunkinsES	Teachersatthisschoolgivestudentsfeedbacktohelpthemunderstandhowtoimprove.	44	81.8181818181818	NULL	NULL	NULL	NULL	85.2313167259786	94.1176470588235	88.8453608247423	94.8717948717949	93.6170212765958	95.6521739130435	92.8571428571429	92.156862745098	90.9090909090909	93.4782608695652	94.1	95.1	91.9	95.8	NULL	NULL
279	057905279	JerryR.JunkinsES	Teachersatthisschoolrespectthosecolleagueswhoareexpertsattheircraft.	37	72.972972972973	NULL	NULL	NULL	NULL	81.104033970276	90.3307888040712	84.2368742368742	81.8181818181818	82.051282051282	94.8717948717949	94.4444444444444	97.6744186046512	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Teachersexpectmoststudentsinthisschooltogotocollege.	45	84.4444444444444	NULL	NULL	NULL	NULL	76.283185840708	98.7068965517241	81.5665368054132	85	78.7234042553192	95.8333333333333	93.0232558139535	90.1960784313726	90.9090909090909	89.1304347826087	88.2	80.5	89.2	91.7	NULL	NULL
279	057905279	JerryR.JunkinsES	Teachersinthisschoolfeelthatitisapartoftheirjobtopreparestudentstosucceedincollege.	45	84.4444444444444	NULL	NULL	NULL	NULL	81.7051509769094	96.1206896551724	86.289825282631	90	82.9787234042553	93.6170212765958	95.3488372093023	84	88.6363636363636	95.6521739130435	94.1	85.4	91.9	91.7	NULL	NULL
279	057905279	JerryR.JunkinsES	Teachersinthisschooltrusteachother	37	62.1621621621622	NULL	NULL	NULL	NULL	67.0912951167728	77.5818639798489	71.4755696356769	75.7575757575758	76.9230769230769	84.6153846153846	80.5555555555556	88.3720930232558	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Teachersrespectotherteacherswhotaketheleadinschoolimprovementefforts.	37	64.8648648648649	NULL	NULL	NULL	NULL	73.2905982905983	86.8020304568528	80.8175716900549	81.8181818181818	71.7948717948718	84.6153846153846	91.6666666666667	90.6976744186046	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Teacher-TeacherTrust	NULL	64.6258503401361	3.75	21.8117186876774	2	126	72.3642172523962	83.5547122074636	77.5043454395755	78.7878787878788	73.0769230769231	84.6153846153846	87.5	88.3720930232558	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	"ThecampusIworkinisclean,safeandfreeofphysicalhazards."	59	83.0508474576271	NULL	NULL	NULL	NULL	71.4479025710419	86.6779089376054	76.880413311047	83.6363636363636	86.3636363636364	90.1639344262295	89.0909090909091	80.8219178082192	81.25	73.5294117647059	58.2	64.8	68.4	76.9	68	77.8
279	057905279	JerryR.JunkinsES	TheinstructionalfeedbackIgethelpsmeimprovethequalityofmyinstruction.	37	45.945945945946	NULL	NULL	NULL	NULL	59.9147121535181	78.894472361809	70.7937667397127	42.4242424242424	53.8461538461538	66.6666666666667	60	59.5238095238095	69.0476190476191	59.0909090909091	51.5	64.1	80	78.3	78.4	56.3
279	057905279	JerryR.JunkinsES	Thekeyactionsmyschoolisworkingonthisyeararefocusedonwhatisbestforstudents.	59	69.4915254237288	NULL	NULL	NULL	NULL	72.3346828609987	89.9665551839465	82.0049860240236	70.9090909090909	77.2727272727273	85	82.4561403508772	86.4864864864865	83.0769230769231	71.4285714285714	78.2	75.9	87.7	89.5	86	53.3
279	057905279	JerryR.JunkinsES	ThePDsessionsatmyschoolthisyearhelpedmeimproveinstruction.	36	52.7777777777778	NULL	NULL	NULL	NULL	51.8123667377399	70.9273182957394	64.1578370478626	42.4242424242424	47.3684210526316	66.6666666666667	36.1111111111111	47.6190476190476	61.9047619047619	43.1818181818182	36.4	56.4	71.4	52.2	78.4	NULL
279	057905279	JerryR.JunkinsES	Theprincipalatthisschoolisaneffectivemanagerwhomakestheschoolrunsmoothly	37	37.8378378378378	NULL	NULL	NULL	NULL	55.8886509635974	79.5454545454545	69.1432068543452	36.3636363636364	38.4615384615385	59.4594594594595	48.5714285714286	59.5238095238095	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Theprincipalhasconfidenceintheexpertiseoftheteachers.	37	43.2432432432432	NULL	NULL	NULL	NULL	62.046908315565	84.9246231155779	74.9816939223822	33.3333333333333	53.8461538461538	74.3589743589744	65.7142857142857	69.7674418604651	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	36	47.2222222222222	NULL	NULL	NULL	NULL	59.656652360515	81.8181818181818	72.2392075333252	36.3636363636364	51.2820512820513	64.1025641025641	64.7058823529412	62.7906976744186	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Theprincipalplacestheneedsofchildrenaheadofpersonalandpoliticalinterests.	37	48.6486486486487	NULL	NULL	NULL	NULL	64.957264957265	82.3232323232323	75.5599069881287	45.4545454545455	56.4102564102564	74.3589743589744	68.5714285714286	64.2857142857143	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Theprincipaltakesapersonalinterestintheprofessionaldevelopmentofteachers.	37	43.2432432432432	NULL	NULL	NULL	NULL	59.7872340425532	83.8790931989925	73.5775335775336	46.875	53.8461538461538	74.3589743589744	68.5714285714286	67.4418604651163	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	TheStudentAchievementGoalswillleadtosuccess.	59	72.8813559322034	NULL	NULL	NULL	NULL	72.5784447476126	88.5860306643952	81.3822499619424	70.9090909090909	78.4615384615385	86.8852459016393	79.3103448275862	83.3333333333333	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
279	057905279	JerryR.JunkinsES	Unrulystudentsarenotpermittedtodisruptthelearningenvironment.	59	49.1525423728814	NULL	NULL	NULL	NULL	51.6348773841962	78.8590604026846	60.3508505467801	41.8181818181818	62.1212121212121	72.1311475409836	54.3859649122807	61.6438356164384	67.6923076923077	61.1940298507463	49.1	50	56.1	46.2	52	51.1
280	057905280	AnneFrankES	BeliefsandPriorities	NULL	93.5960591133005	4.46673669467787	79.4644349147613	4	41	81.726230613621	87.4681933842239	79.1883622819353	89.4812680115274	84.8870056497175	81.5853658536585	86.1111111111111	82.7102803738318	80.4166666666667	85.7142857142857	80.1	75.3	74.5	72.5	71.8	64.6
280	057905280	AnneFrankES	College-GoingCulture	NULL	98.7745098039216	4.62990196078431	79.7588874740456	5	33	89.8142600359497	94.818279956819	83.6301979858875	95.959595959596	85.8757062146893	88.1278538812785	88.659793814433	89.4736842105263	87.7314814814815	87.7948717948718	87	86.6	88.1	87.9	NULL	NULL
280	057905280	AnneFrankES	CultureofFeedbackandSupport	NULL	85.5932203389831	4.23728813559322	75.1502989105028	4	51	73.7796373779637	78.1589958158996	70.1126789158461	85.4545454545455	64.2622950819672	67.8010471204188	76.0290556900726	67.25	68.0882352941177	74.7311827956989	64.9	60.4	58.9	52.3	55.6	48.3
280	057905280	AnneFrankES	Disciplineisenforcedconsistentlyandeffectivelyatmycampus.	102	84.3137254901961	NULL	NULL	NULL	NULL	69.0860215053764	74.8322147651007	59.8618281202551	85.2272727272727	78.6516853932584	79.6116504854369	77.0642201834862	74.5283018867924	73.7373737373737	77.8947368421053	77.9	77.2	69	62.7	56	53.2
280	057905280	AnneFrankES	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	102	90.1960784313726	NULL	NULL	NULL	NULL	76.7379679144385	84.1402337228714	71.687608155895	85.2272727272727	79.7752808988764	76.6990291262136	82.5688073394495	73.394495412844	71.7171717171717	78.7234042553192	71.8	66.7	73.5	53.7	58.7	57.1
280	057905280	AnneFrankES	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	102	82.3529411764706	NULL	NULL	NULL	NULL	74.3243243243243	79.6638655462185	68.836891286181	82.9545454545455	69.6629213483146	64.0776699029126	73.394495412844	70.7547169811321	71	69.1489361702128	61.6	59.5	57.7	52.9	48	NULL
280	057905280	AnneFrankES	IbelieveIworkinanenvironmentofsupportandrespect.	101	91.0891089108911	NULL	NULL	NULL	NULL	78.9757412398922	84.8484848484848	72.5085388994307	88.6363636363636	74.1573033707865	76.6990291262136	78.7037037037037	80.188679245283	80.6122448979592	83.1578947368421	70.9	67.1	73.2	68.6	72	71.4
280	057905280	AnneFrankES	"IfIwereofferedacomparablepositionwithsimilarpayandbenefitsatanotherdistrict,IwouldstaywithDallasISD."	101	80.1980198019802	NULL	NULL	NULL	NULL	68.733153638814	75.4621848739496	65.5224787363305	78.4090909090909	64.7727272727273	56.3106796116505	70.6422018348624	60.952380952381	62	61.7021276595745	46.5	46.2	32.4	35.3	34.7	NULL
280	057905280	AnneFrankES	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	59	84.7457627118644	NULL	NULL	NULL	NULL	74.4769874476987	80.1507537688442	70.109756097561	83.6363636363636	64.7058823529412	67.1875	68.1159420289855	71.6417910447761	64.7058823529412	72.5806451612903	64.2	56.3	55.4	47.7	51	47.5
